gameid,playerid,estOFFRTG,OFFRTG,estDEFRTG,DEFRTG,estNETRTG,NETRTG,ASTpct,ASTtoTOV,ASTratio,ORBpct,DRBpct,REBpct,TOVratio,effFGpct,TSpct,USGpct,estUSGpct,estpace,pace,paceper40,POS,pie,home_basic,FGM,FGA,FGpct,3PM,3PA,3Ppct,FTM,FTA,FTpct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,plusminusPTS,home,win,date,team,name,SEC,PTSoffTOV,2ndPTS,FBPTS,PIP,oppPTSoffTOV,opp2ndPTS,oppFBPTS,oppPIP,BLKA,foulsdrawn,SPD,DIST,REBchancesOFF,REBchancesDEF,REBchancestotal,touches,2ndAST,FTAST,passes,contestedFGM,contestedFGA,contestedFGpct,uncontestedFGM,uncontestedFGA,uncontestedFGpct,defendedatrimFGM,defendedatrimFGA,defendedatrimFGpct,date_num
22201230,1631311,155.7,154.2,111.1,104.0,44.6,50.2,0.083,1.0,16.7,0.111,0.0,0.05,16.7,1.5,1.197,0.179,0.18,105.94,110.08,91.73,24,0.15,0,2,2,1.0,2,2,1.0,3,4,0.75,1,0,1,1,1,0,1,0,9,11,25,0.0,2023-04-09 00:00:00,10,343,641,0,0,2,0,2,2,0,6,0,2,4.66,0.89,1,3,4,28,1,0,24,0,0,0.0,2,2,1.0,1,1,1.0,164.0
22200069,1631320,86.2,78.6,140.8,142.9,-54.6,-64.3,0.25,0.0,33.3,0.25,0.0,0.154,0.0,0.0,0.0,0.125,0.136,102.46,106.41,88.68,14,-0.113,1,0,1,0.0,0,0,0.0,0,2,0.0,2,0,2,1,0,0,0,2,0,-9,26,0.0,2022-10-27 00:00:00,26,67,379,0,0,0,0,6,2,5,8,0,1,4.47,0.5,4,0,4,8,0,0,6,0,1,0.0,0,0,0.0,1,1,1.0,10.0
22200222,1631320,66.7,50.0,69.4,66.7,-2.8,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,66.7,1.0,1.0,0.75,1.0,87.29,103.92,86.6,4,0.0,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,2,0,26,1.0,2022-11-17 00:00:00,26,67,97,0,0,2,2,2,0,0,0,0,0,4.26,0.13,0,0,0,5,0,0,2,0,0,0.0,1,1,1.0,0,0,0.0,30.0
22201226,1631367,102.4,101.1,110.9,116.1,-8.5,-14.9,0.212,3.5,58.3,0.0,0.095,0.044,16.7,0.5,0.5,0.052,0.053,104.14,102.39,85.33,87,0.056,0,1,3,0.333,1,3,0.333,0,0,0.0,0,4,4,7,3,0,2,3,3,-13,21,1.0,2023-04-09 00:00:00,15,206,2447,0,0,0,0,11,12,13,52,0,0,4.2,3.05,1,7,8,77,1,1,71,0,0,0.0,1,3,0.333,1,1,1.0,164.0
22201166,1631466,80.5,81.5,61.1,60.7,19.5,20.8,0.0,0.0,0.0,0.182,0.083,0.147,14.3,0.583,0.583,0.194,0.198,98.79,98.51,82.09,27,0.14,0,3,6,0.5,1,1,1.0,0,0,0.0,4,1,5,0,0,0,1,3,7,5,18,0.0,2023-04-02 00:00:00,25,246,804,2,0,2,4,3,2,0,10,2,0,4.28,1.04,6,3,9,15,0,0,8,0,3,0.0,3,3,1.0,1,2,0.5,158.0
22201184,1631466,111.3,110.2,123.7,121.3,-12.4,-11.1,0.13,0.0,33.3,0.0,0.034,0.015,0.0,0.333,0.333,0.087,0.089,98.14,99.6,83.0,59,0.049,0,2,6,0.333,0,3,0.0,0,0,0.0,0,1,1,3,3,2,0,1,4,-9,15,1.0,2023-04-04 00:00:00,25,246,1735,2,0,0,4,8,11,18,32,0,0,4.42,2.24,2,2,4,21,0,0,15,0,1,0.0,2,5,0.4,1,3,0.333,159.0
22201199,1631466,114.9,116.7,110.9,120.5,4.1,-3.9,0.143,4.0,26.7,0.071,0.05,0.059,6.7,0.8,0.8,0.138,0.141,114.57,108.98,90.81,72,0.083,0,8,10,0.8,0,1,0.0,0,0,0.0,2,2,4,4,0,0,1,6,16,-4,27,1.0,2023-04-06 00:00:00,25,246,1916,2,4,2,16,23,23,13,48,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,161.0
22201215,1631466,124.3,123.9,134.9,131.9,-10.6,-8.0,0.0,0.0,0.0,0.045,0.0,0.024,16.7,0.9,0.827,0.122,0.123,103.44,104.79,87.32,46,0.036,0,4,5,0.8,1,1,1.0,0,1,0.0,1,0,1,0,0,0,1,2,9,-5,13,1.0,2023-04-08 00:00:00,25,246,1278,5,0,2,6,2,10,5,32,0,1,4.39,1.64,3,0,3,13,0,0,7,2,3,0.667,2,2,1.0,4,4,1.0,163.0
22201230,1631466,104.8,104.0,139.5,135.5,-34.7,-31.5,0.125,3.0,17.6,0.086,0.038,0.066,5.9,0.625,0.66,0.171,0.176,114.7,116.84,97.37,75,0.078,1,7,12,0.583,1,2,0.5,2,2,1.0,3,1,4,3,0,0,1,1,17,-25,25,0.0,2023-04-09 00:00:00,25,246,1861,2,4,2,12,15,2,19,40,0,1,4.39,2.39,5,3,8,26,0,0,12,5,9,0.556,2,3,0.667,2,3,0.667,164.0
22201182,1631495,133.3,100.0,100.0,100.0,33.3,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.2,0.25,99.8,114.06,95.05,4,0.0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,5,0.0,2023-04-04 00:00:00,1,137,101,0,0,0,0,4,0,2,4,0,0,3.82,0.12,0,1,1,2,0,0,1,0,0,0.0,0,1,0.0,0,0,0.0,159.0
22201216,1631495,160.0,133.3,37.6,33.3,122.4,100.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.5,0.5,0.5,0.571,96.5,112.21,93.51,6,0.3,0,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,6,3,1.0,2023-04-09 00:00:00,1,137,154,0,0,4,4,0,0,0,0,0,0,4.73,0.22,0,1,1,5,0,0,1,2,2,1.0,0,2,0.0,0,0,0.0,164.0
22201059,1641645,114.7,115.4,58.3,53.8,56.3,61.5,0.0,0.0,0.0,0.143,0.143,0.143,100.0,0.0,0.0,0.071,0.071,109.44,113.45,94.55,13,0.029,1,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,0,8,30,0.0,2023-03-18 00:00:00,30,539,330,0,0,0,0,0,0,0,0,0,0,4.72,0.46,2,1,3,6,0,0,5,0,0,0.0,0,0,0.0,0,0,0.0,143.0
22201083,1641645,147.9,142.9,66.7,57.1,81.3,85.7,0.0,0.0,0.0,0.25,0.0,0.143,0.0,0.0,0.0,0.0,0.0,83.9,92.05,76.71,7,0.04,1,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,6,30,0.0,2023-03-22 00:00:00,30,539,219,0,0,0,0,0,0,0,4,0,0,4.41,0.29,1,1,2,3,0,0,3,0,0,0.0,0,0,0.0,1,1,1.0,147.0
22201119,1641645,150.0,120.0,40.0,40.0,110.0,80.0,0.5,0.0,100.0,0.0,0.2,0.167,0.0,0.0,0.0,0.0,0.0,98.18,109.09,90.91,5,0.286,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,4,28,1.0,2023-03-26 00:00:00,30,539,132,0,0,0,0,0,0,0,0,0,0,3.86,0.16,0,1,1,2,0,0,2,0,0,0.0,0,0,0.0,0,0,0.0,151.0
22201130,1641645,116.7,140.0,128.9,100.0,-12.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,0.333,0.333,113.82,115.2,96.0,5,0.095,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,2,30,1.0,2023-03-28 00:00:00,30,539,125,0,0,0,2,1,2,0,4,0,0,4.29,0.18,0,1,1,4,0,0,2,1,1,1.0,0,0,0.0,1,1,1.0,153.0
22201151,1641645,110.3,109.1,91.9,90.9,18.4,18.2,0.0,0.0,0.0,0.143,0.2,0.167,50.0,1.0,1.0,0.143,0.144,103.41,104.55,87.13,11,0.077,1,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,2,2,30,0.0,2023-03-31 00:00:00,30,539,303,0,0,2,2,2,0,0,8,0,0,4.62,0.42,1,1,2,10,0,0,9,1,1,1.0,0,0,0.0,2,3,0.667,156.0
22201168,1641645,177.7,166.7,64.4,66.7,113.3,100.0,0.167,0.0,100.0,0.0,0.167,0.125,0.0,0.0,0.0,0.0,0.0,121.21,122.84,102.37,9,0.068,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,1,0,9,20,1.0,2023-04-02 00:00:00,30,539,211,0,0,0,0,0,3,0,4,0,0,4.44,0.29,1,2,2,5,1,0,5,0,0,0.0,0,0,0.0,0,0,0.0,158.0
22201179,1641645,135.2,133.3,118.1,123.0,17.1,10.4,0.04,0.5,12.5,0.0,0.071,0.036,25.0,0.8,0.8,0.108,0.109,111.49,110.0,91.67,60,0.033,1,4,5,0.8,0,0,0.0,0,0,0.0,0,2,2,1,0,0,2,3,8,5,30,0.0,2023-04-04 00:00:00,30,539,1584,2,0,0,8,10,5,2,26,0,1,4.43,2.08,2,5,7,32,0,2,25,2,3,0.667,2,2,1.0,3,5,0.6,159.0
22201191,1641645,112.3,112.5,107.1,107.5,5.2,5.0,0.188,3.0,30.0,0.1,0.222,0.158,10.0,0.4,0.51,0.159,0.159,111.85,111.52,92.93,40,0.101,0,2,5,0.4,0,0,0.0,2,2,1.0,2,4,6,3,1,1,1,3,6,2,1,1.0,2023-04-05 00:00:00,30,539,1033,2,2,0,4,5,4,6,18,0,2,4.48,1.38,3,7,9,31,0,0,22,2,5,0.4,0,0,0.0,2,3,0.667,160.0
22201204,1641645,85.6,84.9,126.2,128.8,-40.6,-43.9,0.0,0.0,0.0,0.148,0.172,0.161,11.1,0.8,0.654,0.145,0.151,115.07,114.37,95.31,53,0.142,1,4,5,0.8,0,1,0.0,2,6,0.333,4,5,9,0,3,0,1,3,10,-22,30,1.0,2023-04-07 00:00:00,30,539,1322,0,6,0,8,17,14,4,22,0,4,4.19,1.75,5,9,13,36,1,2,25,4,4,1.0,0,1,0.0,1,2,0.5,162.0
22201222,1641645,111.8,112.3,110.4,106.0,1.4,6.3,0.0,0.0,0.0,0.156,0.167,0.161,7.7,0.455,0.421,0.138,0.139,101.35,103.22,86.01,81,0.077,1,5,11,0.455,0,0,0.0,0,2,0.0,7,7,14,0,2,2,1,2,10,3,30,0.0,2023-04-09 00:00:00,30,539,2288,0,4,0,10,10,13,13,44,3,2,4.09,2.77,13,11,22,59,1,2,44,5,11,0.455,0,0,0.0,4,8,0.5,164.0
